COD_NDP,DECRETO_LU,DISTRITO,DIRECCION,PLANTA,UNIDADES_VUT,EXPEDIENTE_LU,TIPO,RESOLUCION_LU,EXPEDIENTE_LF,DECRETO  LF,RESOLUCION_LF
11000931,Conceder,Distrito de Centro,CALLE GRANADO 2,BAJA,2,500/2022/01616,VIVIENDAS DE USO TURÍSTICO,18/03/22,500/2022/04009,30/05/22,Conceder
11042482,Conceder,Distrito de Chamberí,CALLE BRAVO MURILLO 53,BAJA,1,500/2022/01697,VIVIENDAS DE USO TURÍSTICO,14/03/22,500/2023/00116,12/05/23,Conceder
31018886,Conceder,Distrito de Ciudad Lineal,CALLE ALCALA 222,BAJA,2,500/2022/01814,VIVIENDAS DE USO TURÍSTICO,24/03/22,500/2022/06830,28/09/22,Conceder
11002330,Conceder,Distrito de Centro,CALLE MESON DE PAREDES  83,BAJA,1,500/2022/01912,VIVIENDAS DE USO TURÍSTICO,05/05/22,500/2022/05507,31/07/22,Conceder
11021904,Conceder,Distrito de Chamartín,CALLE FRANCISCO SILVELA  93,"2 BAJA, 2 PRIMERA",4,500/2022/02052,VIVIENDAS DE USO TURÍSTICO,22/04/22,500/2023/00319,22/02/24,Conceder
11103602,Conceder,Distrito de Ciudad Lineal,TRAVESÍA POETA BLAS DE OTERO 6,BAJA,1,500/2022/02192,VIVIENDAS DE USO TURÍSTICO,22/04/22,500/2023/00112,16/05/23,Conceder
11042223,Conceder,Distrito de Chamberí,CALLE MAUDES 60,BAJA,1,500/2022/02239,VIVIENDAS DE USO TURÍSTICO,01/04/22,500/2022/05219,28/06/22,Conceder
11008709,Conceder,Distrito de Arganzuela,PASEO SANTA MARIA DE LA CABEZA 68,BAJA Y SOTANO,1,500/2022/02385,VIVIENDAS DE USO TURÍSTICO,01/04/22,500/2023/00243,25/08/23,Conceder
11029642,Conceder,Distrito de Tetuan,CALLE DULCINEA 46,BAJA,1,500/2022/02429,VIVIENDAS DE USO TURÍSTICO,01/04/22,500/2022/03640,21/06/22,Conceder
11104587,Conceder,Distrito de Ciudad Lineal,PLAZA BAMI 6,BAJA,1,500/2022/02482,VIVIENDAS DE USO TURÍSTICO,22/04/22,,,
11046475,Conceder,Distrito de Fuencarral-El Pardo,CALLE SARRIA 24,BAJA,1,500/2022/02538,VIVIENDAS DE USO TURÍSTICO,19/04/22,500/2023/00011,02/02/23,Conceder
11030099,Conceder,Distrito de Tetuan,CALLE JULIAN BESTEIRO 9,BAJA,1,500/2022/02542,VIVIENDAS DE USO TURÍSTICO,05/05/22,500/2024/00028,17/04/24,Conceder
11042482,Conceder,Distrito de Chamberí,CALLE BRAVO MURILLO 53,BAJA,1,500/2022/02545,VIVIENDAS DE USO TURÍSTICO,19/04/22,500/2023/00120,31/05/23,Conceder
11060672,Conceder,Distrito de Latina,CALLE JAIME VERA 9,BAJA,1,500/2022/02634,VIVIENDAS DE USO TURÍSTICO,19/04/22,500/2022/07318,30/11/22,Conceder
11002958,Conceder,Distrito de Centro,CALLE SAN COSME Y SAN DAMIAN 14,BAJA,1,500/2022/02655,VIVIENDAS DE USO TURÍSTICO,19/04/22,350/2025/24058,29/08/25,Conceder
11000977,Conceder,Distrito de Centro,CALLE DON PEDRO 5,BAJA,1,500/2022/02696,VIVIENDAS DE USO TURÍSTICO,22/04/22,,,
11017497,Conceder,Distrito de Salamanca,CALLE FRANCISCO SANTOS  18,BAJA,1,500/2022/02726,VIVIENDAS DE USO TURÍSTICO,22/04/22,500/2022/05598,16/08/22,Conceder
11002899,Conceder,Distrito de Centro,CALLE SALITRE  26,BAJA,1,500/2022/02857,VIVIENDAS DE USO TURÍSTICO,22/04/22,500/2022/06473,22/09/22,Conceder
11038606,Conceder,Distrito de Chamberí,CALLE GAZTAMBIDE 18,BAJA Y SOTANO,1,500/2022/02935,VIVIENDAS DE USO TURÍSTICO,05/05/22,500/2022/07300,28/11/22,Conceder
11042482,Conceder,Distrito de Chamberí,CALLE BRAVO MURILLO 53,BAJA,1,500/2022/03042,VIVIENDAS DE USO TURÍSTICO,05/05/22,500/2023/00119,08/06/23,Conceder
11024035,Conceder,Distrito de Chamartín,CALLE AGUSTIN DE ROJAS   5,BAJA,9,500/2022/03052,VIVIENDAS DE USO TURÍSTICO,05/05/22,350/2025/07593,19/03/25,Conceder
11111259,Conceder,Distrito de Ciudad Lineal,CALLE CARIBE 4,BAJA,1,500/2022/03095,VIVIENDAS DE USO TURÍSTICO,08/05/22,500/2022/05442,10/03/23,Conceder
11042301,Conceder,Distrito de Chamberí,CALLE DON ALVARO DE BAZAN 1,BSOTANO,2,500/2022/03123,VIVIENDAS DE USO TURÍSTICO,08/05/22,500/2022/07299,28/10/22,Conceder
11039908,Conceder,Distrito de Chamberí,CALLE HARTZENBUSCH 5,BAJA Y SOTANO,1,500/2022/03137,VIVIENDAS DE USO TURÍSTICO,08/05/22,500/2023/00252,28/08/23,Conceder
11042482,Conceder,Distrito de Chamberí,CALLE BRAVO MURILLO 53,BAJA,1,500/2022/03236,VIVIENDAS DE USO TURÍSTICO,08/05/22,500/2023/00118,31/05/23,Conceder
11036500,Conceder,Distrito de Tetuan,CALLE ALGODONALES 3,BAJA,1,500/2022/03458,VIVIENDAS DE USO TURÍSTICO,30/05/22,500/2022/07317,28/11/22,Conceder
11032048,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 9,BAJA,1,500/2022/03480,VIVIENDAS DE USO TURÍSTICO,10/06/22,500/2022/05890,22/09/22,Conceder
11032048,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA  9,BAJA,1,500/2022/03481,VIVIENDAS DE USO TURÍSTICO,20/05/22,500/2022/05888,18/08/22,Conceder
11039908,Conceder,Distrito de Chamberí,CALLE HARTZENBUSCH 5,BAJA Y SOTANO,1,500/2022/03524,VIVIENDAS DE USO TURÍSTICO,30/05/22,500/2023/00253,29/08/23,Conceder
11096609,Conceder,Distrito de Puente de Vallecas,CALLE ANDALUCES 26,BAJA,4,500/2022/03540,VIVIENDAS DE USO TURÍSTICO,10/06/22,500/2022/07301,10/03/23,Conceder
11002527,Conceder,Distrito de Centro,CALLE MAGDALENA 22,BAJA,1,500/2022/03750,VIVIENDAS DE USO TURÍSTICO,10/06/22,500/2022/06271,22/09/22,Conceder
11030006,Conceder,Distrito de Tetuan,CALLE ORENSE  37,PRIMERA,1,500/2022/03820,VIVIENDAS DE USO TURÍSTICO,15/06/22,500/2022/07252,10/11/22,Conceder
11036469,Conceder,Distrito de Tetuan,CALLE LAS NAVAS 3,BAJA,3,500/2022/03829,VIVIENDAS DE USO TURÍSTICO,30/05/22,350/2024/16708,14/08/24,Conceder
11005899,Conceder,Distrito de Centro,CALLE TESORO 21,BAJA,1,500/2022/03903,VIVIENDAS DE USO TURÍSTICO,30/05/22,500/2022/05604,18/08/22,Conceder
11029644,Conceder,Distrito de Tetuan,CALLE DULCINEA  50,BAJA,1,500/2022/03962,VIVIENDAS DE USO TURÍSTICO,26/05/22,,,
20105676,Conceder,Distrito de Tetuan,CALLE CEDROS 74,BAJA,3,500/2022/03989,VIVIENDAS DE USO TURÍSTICO,26/05/22,500/2022/05479,28/07/22,Conceder
20105676,Conceder,Distrito de Tetuan,CALLE CEDROS 74,BAJA,4,500/2022/03990,VIVIENDAS DE USO TURÍSTICO,26/05/22,500/2022/05722,22/09/22,Conceder
11043901,Conceder,Distrito de Fuencarral-El Pardo,CALLE CANTALEJO 3,BAJA,4,500/2022/04272,VIVIENDAS DE USO TURÍSTICO,30/05/22,220/2024/01204,21/03/24,Conceder
11036469,Conceder,Distrito de Tetuan,CALLE LAS NAVAS 3,BAJA,3,500/2022/04337,VIVIENDAS DE USO TURÍSTICO,16/06/22,350/2024/16709,01/08/24,Conceder
11001911,Conceder,Distrito de Centro,CALLE CARLOS ARNICHES 24,BAJA Y SOTANO,1,500/2022/04404,VIVIENDAS DE USO TURÍSTICO,28/06/22,500/2022/07382,24/01/23,Conceder
11029168,Conceder,Distrito de Tetuan,CALLE ISTURIZ 8,BAJA,3,500/2022/04430,VIVIENDAS DE USO TURÍSTICO,04/07/22,500/2023/00024,07/02/23,Conceder
11104586,Conceder,Distrito de Ciudad Lineal,PLAZA BAMI 5,BAJA,1,500/2022/04462,VIVIENDAS DE USO TURÍSTICO,10/06/22,500/2023/00299,22/12/23,Conceder
11127131,Conceder,Distrito de Villaverde,CALLE CERRO DE LOS ANGELES 2,BAJA,1,500/2022/04470,VIVIENDAS DE USO TURÍSTICO,04/07/22,500/2022/07280,02/12/22,Conceder
11008683,Conceder,Distrito de Arganzuela,CALLE CARVAJALES 9,BAJA,1,500/2022/04488,VIVIENDAS DE USO TURÍSTICO,04/07/22,350/2023/35451,07/09/22,Conceder
11015059,Conceder,Distrito de Salamanca,CALLE GENERAL DIAZ PORLIER 32,SOTANO,8,500/2022/04544,VIVIENDAS DE USO TURÍSTICO,28/06/22,500/2023/00137,04/09/23,Conceder
11010323,Conceder,Distrito de Arganzuela,CALLE DELICIAS  29,BAJA,1,500/2022/04569,VIVIENDAS DE USO TURÍSTICO,04/07/22,500/2023/00019,31/01/23,Conceder
20149748,Conceder,Distrito de Fuencarral-El Pardo,PLAZA VILLAFRANCA DE LOS BARROS 4,BAJA Y SOTANO,1,500/2022/04620,VIVIENDAS DE USO TURÍSTICO,04/07/22,350/2024/20267,01/10/24,Conceder
11045672,Conceder,Distrito de Fuencarral-El Pardo,CALLE FERMIN CABALLERO 76,BAJA,1,500/2022/04627,VIVIENDAS DE USO TURÍSTICO,27/06/22,500/2022/07269,11/10/22,Conceder
11048497,Conceder,Distrito de Fuencarral-El Pardo,CALLE FUENTE CHICA 23,BAJA,1,500/2022/04629,VIVIENDAS DE USO TURÍSTICO,27/06/22,500/2023/00230,01/09/23,Conceder
11037417,Conceder,Distrito de Tetuan,PASEO DIRECCION 27,BAJA,1,500/2022/04630,VIVIENDAS DE USO TURÍSTICO,28/07/22,500/2022/07386,24/01/23,Conceder
11007471,Conceder,Distrito de Centro,CALLE CARRETAS 23,SEGUNDA,3,500/2022/04636,VIVIENDAS DE USO TURÍSTICO,28/06/22,500/2023/00267,20/10/23,Conceder
11037586,Conceder,Distrito de Tetuan,CALLE ALONSO NUÑEZ 18,BAJA,3,500/2022/04663,VIVIENDAS DE USO TURÍSTICO,27/06/22,500/2022/07387,10/01/23,Conceder
11040332,Conceder,Distrito de Chamberí,CALLE SANTISIMA TRINIDAD 33,BAJA,4,500/2022/04727,VIVIENDAS DE USO TURÍSTICO,27/06/22,500/2023/00081,11/04/23,Conceder
11048497,Conceder,Distrito de Fuencarral-El Pardo,CALLE FUENTE CHICA 23,BAJA,1,500/2022/04728,VIVIENDAS DE USO TURÍSTICO,19/08/22,500/2023/00232,08/09/23,Conceder
11062431,Conceder,Distrito de Latina,PLAZA  PATRIARCA EIJO Y GARAY  2,PRIMERA,1,500/2022/04784,VIVIENDAS DE USO TURÍSTICO,18/07/23,500/2023/00069,31/03/23,Conceder
11010438,Conceder,Distrito de Arganzuela,PASEO  SANTA MARIA DE LA CABEZA  21,BAJA,2,500/2022/05056,VIVIENDAS DE USO TURÍSTICO,07/07/22,500/2022/07320,02/12/22,Conceder
11074969,Conceder,Distrito de Carabanchel,CALLE PARQUE EUGENIA DE MONTIJO 74,BAJA,1,500/2022/05481,VIVIENDAS DE USO TURÍSTICO,16/08/22,,,
11001529,Conceder,Distrito de Centro,CALLE CONCEPCION JERONIMA 33,BAJA,1,500/2022/05593,VIVIENDAS DE USO TURÍSTICO,17/08/22,,,
20147583,Conceder,Distrito de Centro,CALLE LORETO Y CHICOTE 2,BAJA,1,500/2022/05672,VIVIENDAS DE USO TURÍSTICO,16/08/22,500/2023/00008,31/01/23,Conceder
31025254,Conceder,Distrito de Retiro,CALLE BARRILERO 5 E,BAJA,1,500/2022/05733,VIVIENDAS DE USO TURÍSTICO,16/08/22,500/2023/00224,08/09/23,Conceder
11007984,Conceder,Distrito de Arganzuela,CALLE JUAN DUQUE 21,BAJA,1,500/2022/05747,VIVIENDAS DE USO TURÍSTICO,16/08/22,,,
11002219,Conceder,Distrito de Centro,CALLE VENTORRILLO 11,BAJA,1,500/2022/05819,VIVIENDAS DE USO TURÍSTICO,31/07/23,500/2022/07304,07/11/22,Conceder
11001395,Conceder,Distrito de Centro,CALLE CARNERO 12,BAJA,1,500/2022/06011,VIVIENDAS DE USO TURÍSTICO,22/09/22,500/2023/00235,25/08/23,Conceder
11015440,Conceder,Distrito de Salamanca,CALLE HERMOSILLA 135,BAJA,1,500/2022/06477,VIVIENDAS DE USO TURÍSTICO,02/09/22,350/2024/15655,04/06/24,Conceder
11022985,Conceder,Distrito de Chamartín,CALLE PADRE CLARET 16,BAJA,3,500/2022/06565,VIVIENDAS DE USO TURÍSTICO,22/09/22,,,
31016329,Conceder,Distrito de Arganzuela,CALLE JOSE ANTONIO ZAPATA 10,BAJA,5,500/2022/06792,VIVIENDAS DE USO TURÍSTICO,20/10/23,500/2023/00061,10/03/23,Conceder
31016328,Conceder,Distrito de Arganzuela,CALLE JOSE ANTONIO ZAPATA 8,BAJA,5,500/2022/06793,VIVIENDAS DE USO TURÍSTICO,22/09/22,500/2023/00020,22/02/23,Conceder
11022093,Conceder,Distrito de Chamartín,CALLE CANILLAS 56,BAJA,6,500/2022/06806,VIVIENDAS DE USO TURÍSTICO,27/09/22,500/2023/00060,10/03/23,Conceder
11003284,Conceder,Distrito de Centro,CALLE FUCAR 15,BAJA,1,500/2022/06927,VIVIENDAS DE USO TURÍSTICO,28/09/22,500/2023/00130,31/05/23,Conceder
11033553,Conceder,Distrito de Tetuan,CALLE PLATANO 34,BAJA,1,500/2022/06943,VIVIENDAS DE USO TURÍSTICO,25/07/23,500/2023/00047,31/03/23,Conceder
11106538,Conceder,Distrito de Ciudad Lineal,CALLE JUAN BOSCAN 61, BAJA,2,500/2022/07012,VIVIENDAS DE USO TURÍSTICO,02/12/22,500/2023/00128,31/05/23,Conceder
11000095,Conceder,Distrito de Centro,CALLE FOMENTO 36,BAJA,1,500/2022/07088,VIVIENDAS DE USO TURÍSTICO,28/11/22,500/2023/00077,14/04/23,Conceder
,,,,,,,,,,,
,,,,,,,,,,,
,995,,,,1402,,,,,,850
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,1180,,,,,,
